Price,Close,High,Low,Open,Volume
Ticker,ZTS,ZTS,ZTS,ZTS,ZTS
Date,,,,,
2021-04-12,154.9471893310547,155.55740476365347,151.14288317652608,152.62075299649172,2916400
2021-04-13,155.86253356933594,156.36786758727808,153.97468168063347,154.65163198451003,2452700
2021-04-14,155.49070739746094,157.16879660405215,155.06165206864532,156.37742077376743,1183100
2021-04-15,157.75042724609375,158.65621405317705,156.30115962554729,156.30115962554729,2041500
2021-04-16,159.8289794921875,160.4391951238976,158.274830417448,158.5322694562175,2290800
2021-04-19,160.27708435058594,160.43917126238958,158.83734637445372,159.7050009158904,1842700
2021-04-20,161.12693786621094,162.04361724572377,159.99062493984403,160.37257225291506,1984700
2021-04-21,162.4733428955078,163.4377840877775,161.26065192933962,161.92906714107775,1206900
2021-04-22,161.4420623779297,162.43513420438623,160.26754589494686,162.05318686429305,1467700
2021-04-23,162.84571838378906,163.57143869066306,160.926409058709,161.37520517363697,1057500
2021-04-26,162.1391143798828,163.45684283377682,161.3847487525328,163.17038962881483,980500
2021-04-27,162.09136962890625,163.08444141773768,161.48978874921272,161.9385848705148,1323100
2021-04-28,163.97247314453125,164.40216748407371,161.78578340563274,161.9767716190783,1394600
2021-04-29,166.6461639404297,166.95171888479,164.01067787224542,164.32579097041338,1686200
2021-04-30,165.223388671875,166.96128256100698,164.73640363333868,165.8631584728232,2151000
2021-05-03,167.3336944580078,168.27901925943723,165.52896625394717,166.81804950235755,1886800
2021-05-04,165.92999267578125,166.93262255668142,164.6408950331445,166.56020426717495,1849700
2021-05-05,166.01593017578125,166.798926523424,164.56450418775708,166.34058684260006,1929400
2021-05-06,159.9619903564453,161.0219109772681,157.7657567329869,159.70416788912163,3200100
2021-05-07,163.81011962890625,165.44296078214273,161.37516598546915,161.55659601812937,1492500
2021-05-10,163.44729614257812,165.42391064136984,163.06534882965371,164.2398506587345,1472300
2021-05-11,162.54971313476562,163.42820366052422,161.6521208711723,162.23460002709837,1596500
2021-05-12,160.45852661132812,162.6738620781521,159.90470731497985,161.88130747081547,1612100
2021-05-13,163.14175415039062,163.5428032318883,160.25800362683233,160.7736339972273,1317900
2021-05-14,164.5167694091797,165.1756409453581,163.1417502640958,163.96295014579752,1232600
2021-05-17,162.58787536621094,165.17559922764156,162.36824186271883,164.47853896224643,1003600
2021-05-18,162.43511962890625,163.2658630327618,161.02189711294295,161.63302154446944,1149500
2021-05-19,163.55233764648438,163.61918644149813,160.23889290496825,161.42295291516703,1537900
2021-05-20,167.86842346191406,168.04029539703112,163.07490703209928,163.78152565174761,2223000
2021-05-21,168.0784454345703,169.69219941842152,167.20949874013462,168.58453206531797,3329900
