Price,Close,High,Low,Open,Volume
Ticker,SWK,SWK,SWK,SWK,SWK
Date,,,,,
2021-04-12,171.84530639648438,172.18202175801858,169.97650659677376,170.23746292869293,1282400
2021-04-13,170.41427612304688,170.88568284813843,169.12632101882537,170.88568284813843,728400
2021-04-14,169.5640411376953,171.2644834750249,169.11788744617294,170.03546068720192,566900
2021-04-15,170.6331329345703,171.50861354123288,169.43777654593475,170.56578728445248,1012400
2021-04-16,172.88914489746094,173.96664947025857,171.52541813746103,172.0052510156699,1159100
2021-04-19,173.3184814453125,174.63168951134475,172.13996467960902,172.76288946510826,2379200
2021-04-20,170.83518981933594,173.8740935943341,169.87553667169814,172.84709478872003,1076300
2021-04-21,173.69732666015625,174.6317268832399,170.3048674819498,170.89412599090525,1244500
2021-04-22,174.3539276123047,176.34900595951896,173.45320666058723,175.01895800966673,856800
2021-04-23,176.0122528076172,176.91298647711346,174.7074580600115,175.33039572428567,1030900
2021-04-26,173.81517028808594,177.9736717572046,173.50370784314978,177.6706227031227,848600
2021-04-27,175.0357666015625,175.21255055504696,172.6450536036381,173.93300877445014,918800
2021-04-28,173.8740997314453,177.98208225402726,172.96495258398247,174.97685762437936,1779300
2021-04-29,176.3489532470703,177.36752559394006,174.84212177576853,175.86912035608105,1022500
2021-04-30,174.0592498779297,175.03572957603413,173.1164237335674,174.25286057088988,1457000
2021-05-03,177.25814819335938,178.38615912168999,174.66539802944695,175.70081027889242,1851800
2021-05-04,177.38438415527344,179.74143053953543,176.29003981491576,177.15709419080721,1904300
2021-05-05,179.3962860107422,183.31908338010354,177.08974569018068,177.32544904032633,1541700
2021-05-06,183.00765991210938,183.260202957234,180.14553965369146,180.14553965369146,1321700
2021-05-07,184.9353790283203,185.49938450852068,181.75337029234106,183.00764634350608,1297500
2021-05-10,185.7771453857422,189.40530721544562,185.3983373402852,186.03810175383768,1556500
2021-05-11,183.2517852783203,185.19634484400274,180.35598583103447,184.35454327653,1011500
2021-05-12,176.6857147216797,183.1170776096621,176.5426100093598,182.43522045601435,1405200
2021-05-13,181.91326904296875,182.50252739363182,177.32544160704433,177.66216983947228,1512600
2021-05-14,181.83750915527344,183.9251857994083,181.57655278597397,182.7550824098958,907100
2021-05-17,180.8441925048828,182.29209191006035,179.97713810868427,181.82909858081118,728300
2021-05-18,178.35247802734375,181.90488135172444,178.06626860278848,181.43347457131074,917900
2021-05-19,175.5913543701172,176.66044576554543,173.5457830937329,176.2816376971265,1157700
2021-05-20,176.11328125,177.2749584785186,174.9684308016245,176.77829872202085,1108100
2021-05-21,176.87091064453125,179.1269324602903,176.64362064686642,176.7614723410498,962500
2021-05-24,178.11672973632812,179.12688870326318,176.81193518347246,178.7228276854628,1321900
2021-05-25,178.62185668945312,180.31387302677223,178.56292442077913,178.7649613985414,1181300
2021-05-26,179.00067138671875,180.25496025246284,178.4703323285733,179.00067138671875,909500
2021-05-27,180.46536254882812,180.94518259918195,179.75823971140267,180.83575716727285,1194900
2021-05-28,182.50257873535156,182.8477204538599,180.6169386378918,181.3829811316916,858100
2021-06-01,181.73651123046875,184.85117397000258,180.88629640554296,184.312421565569,800600
2021-06-02,179.32894897460938,182.21633441987862,178.97539393240965,181.78700749052408,723000
2021-06-03,178.64707946777344,179.49729418781337,176.8372117443206,178.7312647388094,834000
2021-06-04,179.17747497558594,179.59837577388905,178.0073712700982,179.1943017592095,497200
