Price,Close,High,Low,Open,Volume
Ticker,ALB,ALB,ALB,ALB,ALB
Date,,,,,
2021-04-12,139.23052978515625,139.81493331035168,137.2793538098655,138.89119545827262,793000
2021-04-13,140.05056762695312,140.70095955313448,137.5621209416752,139.53213823776235,1061900
2021-04-14,144.15086364746094,145.61188692129826,139.72067564198647,140.19197254433143,1104600
2021-04-15,141.8697967529297,145.46109144268937,140.5501711014879,145.1877311687787,1036700
2021-04-16,143.3025665283203,144.21688387080843,142.2374306919934,143.12347136474216,727900
2021-04-19,148.45852661132812,150.58878346615072,145.90409103134382,146.51678564388837,1259300
2021-04-20,139.9940185546875,147.35567295596314,138.3539003599129,147.09174787397708,1072200
2021-04-21,144.2639617919922,144.3487917690715,138.1088263747151,139.37189842068878,690300
2021-04-22,146.85609436035156,150.6924430580346,144.81066785445762,147.04461021482865,1417900
2021-04-23,151.97438049316406,158.2237814199916,145.79096803008434,147.09175195801663,1576800
2021-04-26,160.77821350097656,162.08841816204765,152.70017862900093,153.4071239004315,1351300
2021-04-27,160.00527954101562,161.74908362788221,157.8467463104134,159.29833427058404,948800
2021-04-28,159.6753692626953,160.85361140419346,157.5828100687675,159.0626891022517,594000
2021-04-29,157.99758911132812,162.00361329271345,154.93415885497464,161.21183784756877,771700
2021-04-30,158.51597595214844,159.34546298527275,155.71647159819187,155.9049874558552,1372300
2021-05-03,156.46115112304688,160.23152634915024,155.9709983164582,159.77907096637298,652000
2021-05-04,152.80384826660156,154.50994037236285,149.4387822285613,154.12347354651726,949100
2021-05-05,157.55455017089844,158.90246680325902,154.19891849614592,156.4517171350617,991400
2021-05-06,144.0754852294922,149.99497384734056,141.3890868266492,148.68476888472728,2553600
2021-05-07,153.37889099121094,153.76535796837976,145.15947047351196,145.59307002545495,1115900
2021-05-10,150.3248291015625,155.65991253531436,150.05148327546283,154.0103736716617,1127000
2021-05-11,151.2862548828125,151.66328652502497,144.8577603883925,146.7146707111012,600900
2021-05-12,145.7249755859375,150.34367844975446,145.24424364732084,149.40108485445822,1022300
2021-05-13,148.63758850097656,151.4936459855526,146.3376577938166,148.9769227755221,681900
2021-05-14,154.40628051757812,155.51854862620232,149.7404443125684,149.994948653304,820200
2021-05-17,148.7318572998047,154.4062755423623,146.5639032420667,153.17148006585484,1032500
2021-05-18,150.2023162841797,152.60591878389644,147.91180604645623,149.82527016334103,904900
2021-05-19,147.96835327148438,148.69415443920644,143.82094679303484,146.1020217944659,735800
2021-05-20,148.9203643798828,149.2125660874437,145.57415430559846,147.66671319676956,721700
2021-05-21,150.4191131591797,152.95469266155825,149.7310237451774,150.2871506087842,1082800
2021-05-24,150.42852783203125,151.5690725579584,145.37622493400468,151.3334241287274,553500
2021-05-25,148.94866943359375,152.48339602057004,148.43966075067914,151.2297445984484,801200
2021-05-26,152.88868713378906,152.9263989341733,148.91094078067312,148.94865258105736,573900
2021-05-27,158.88356018066406,159.95811620970153,153.04890403648753,154.6041919619599,2357400
2021-05-28,157.48858642578125,159.44918341252938,155.73536124224577,158.81764724196032,749800
2021-06-01,161.58880615234375,163.81332751638968,159.76960749582815,160.240904273102,1281300
2021-06-02,160.5802764892578,162.35235739323522,159.05327917241576,161.22123335411115,649900
2021-06-03,158.51597595214844,160.2409240963021,156.26317765340218,159.25119786502208,537600
2021-06-04,163.57772827148438,163.86050929937196,159.20409343972358,159.35491190564235,634100
2021-06-07,160.97613525390625,164.20923880902993,158.85529963550712,164.01128782286438,758600
2021-06-08,165.9059295654297,167.38580873523972,160.85362622195615,161.46632082167952,819800
2021-06-09,164.3600311279297,165.96245165376462,163.51170269423497,165.30262466885094,914300
2021-06-10,158.50289916992188,164.6529349931495,158.0872258887671,164.6529349931495,786300
2021-06-11,160.77017211914062,160.96856685993092,158.29504528831495,159.57984691963782,680800
2021-06-14,159.03192138671875,160.96857299217146,157.9644126248984,160.25060109425795,473600
2021-06-15,156.84967041015625,159.4003759124984,153.9399717074189,159.18309738256116,998100
