Price,Close,High,Low,Open,Volume
Ticker,HIG,HIG,HIG,HIG,HIG
Date,,,,,
2021-04-12,60.12784957885742,60.86001843873859,59.77532664109398,60.63404184292827,1652800
2021-04-13,60.20920944213867,60.353830888698795,59.5855117821846,59.95611673846425,2219800
2021-04-14,59.75724411010742,60.36285965639923,59.666854862285255,60.10976700399415,2682700
2021-04-15,60.462318420410156,60.57982380838528,59.422824339439835,59.75727230003783,2346500
2021-04-16,59.883811950683594,61.167357661165646,59.730149484554055,60.8781078264618,2251300
2021-04-19,60.31768035888672,60.471342800070666,59.395691919265204,59.974191494759175,2262900
2021-04-20,59.413780212402344,60.100744221008625,59.16972158344882,60.07362812807149,2574100
2021-04-21,60.9684944152832,61.004651505057524,59.4228150327947,59.585518488649264,1571500
2021-04-22,60.25441360473633,61.185436242759444,59.386657252758255,59.43185533851574,6728100
2021-04-23,61.7639274597168,61.95374698075304,60.552689268391035,60.778665873852084,3660300
2021-04-26,62.089351654052734,62.66785137380682,61.86337498551565,61.917607179161145,3665600
2021-04-27,62.82149124145508,63.21921224172877,61.781997561085845,61.95374197416005,5660900
2021-04-28,61.10406494140625,61.58313418045986,59.47703772742745,61.031750781782875,7324600
2021-04-29,60.24537658691406,61.89952732873849,59.531289541597616,61.43853302935494,4174800
2021-04-30,59.62165832519531,60.507489527676235,59.14258909277248,60.227273887078596,4108600
2021-05-03,59.70302200317383,60.326712745645565,59.26914388573987,60.082661045766834,2230500
2021-05-04,60.389976501464844,60.615953071994205,59.36856488532487,59.85667510521922,2277700
2021-05-05,60.29055404663086,60.525571641291414,59.15163694935126,60.27247895300706,2851700
2021-05-06,60.462318420410156,60.68829509469671,59.99228997224888,60.245382744048094,2252000
2021-05-07,60.24537658691406,60.588858614071555,59.404743168631164,59.540330538598106,3313900
2021-05-10,59.55839538574219,60.78770870834778,59.47704711551894,60.43518574486254,1980800
2021-05-11,57.84097671508789,59.26010615348835,57.651153735210144,59.205873971920035,3331000
2021-05-12,57.289588928222656,58.446591471630214,57.154001588188166,58.446591471630214,2137900
