Price,Close,High,Low,Open,Volume
Ticker,TAP,TAP,TAP,TAP,TAP
Date,,,,,
2021-04-12,43.60884475708008,43.78976107516932,43.255632191424354,43.315936535340676,1532300
2021-04-13,44.57372283935547,44.95277920194515,42.92826862482284,42.98857297145437,3599500
2021-04-14,44.06544494628906,44.84940480906603,43.738076116434954,44.685718750968626,2066900
2021-04-15,45.607513427734375,45.65059077782183,44.12574525952547,44.12574525952547,2123100
2021-04-16,46.064109802246094,46.16748821721332,45.52998087117753,45.83150590381441,1601000
2021-04-19,46.52931213378906,46.649924112999855,45.59028308543193,46.089951425998294,1660600
2021-04-20,45.16815185546875,46.90837094555674,45.00446910182447,46.460393461206735,1970000
2021-04-21,45.80565643310547,46.167485796025986,45.193996187644544,45.43521685837169,2161400
2021-04-22,45.0389289855957,45.84873587529189,44.995854920180925,45.728127177594295,1587900
2021-04-23,45.03031539916992,45.478292908558544,44.81494178617581,45.013085115769535,1486100
2021-04-26,45.607513427734375,45.65059077782183,44.72017522645168,45.00446996259492,1440100
2021-04-27,44.849403381347656,45.66782050041869,44.76325196237029,45.46967716628166,1448600
2021-04-28,44.68571472167969,45.56443942594399,44.4703411163112,45.254300908398896,2266600
2021-04-29,47.81293487548828,47.99384789440366,45.09922644639753,45.70227312912215,4584900
2021-04-30,47.339115142822266,47.82154987508615,46.86529390806018,47.71817147336391,2946000
2021-05-03,49.225791931152344,49.415321760179495,47.399424632763285,47.588954461790436,2755900
2021-05-04,48.60551452636719,49.45839546443024,48.18338409286342,49.18271750767744,2597400
2021-05-05,49.062110900878906,49.131028749830584,48.24369049415635,48.48490789499813,1449300
2021-05-06,51.21584701538086,51.741359169091886,49.501471570187555,49.57900620411772,3294300
2021-05-07,51.26752471923828,51.37951989922661,50.35434285786569,50.55248615394352,2080800
2021-05-10,51.310604095458984,52.64591966576288,51.17276513245355,51.86195994748071,1706200
2021-05-11,49.794376373291016,51.06938770912441,49.303324821191,50.78509626196458,2626700
2021-05-12,49.43254852294922,50.32850018195113,49.41531824096107,50.2251217763625,1400500
2021-05-13,50.17344665527344,50.37159001774862,49.156882770337404,49.46701806398916,1090300
2021-05-14,50.12174606323242,50.87986207973442,49.906372456321435,50.28542882140221,1063700
2021-05-17,49.9063720703125,50.742022710292595,49.88914178753204,50.371579846363716,1362000
2021-05-18,47.795711517333984,50.00113848437365,47.744020667439905,49.89775678458549,2931100
2021-05-19,47.87323760986328,47.97661600487134,46.26224420176636,47.459720743491125,2760000
2021-05-20,48.66582489013672,49.225794333426954,47.976626673255424,48.48490855071802,2046000
2021-05-21,49.234405517578125,49.3205536417175,48.484903034936366,48.751967477912885,2008300
2021-05-24,49.75129699707031,50.250965280284966,48.932876735521496,49.234401719428966,2115700
2021-05-25,50.018367767333984,50.561106891835045,49.8202244428802,50.48357226171483,1940400
2021-05-26,49.42393112182617,49.94082971599741,49.156869970194236,49.65653499625219,2435900
2021-05-27,49.43254852294922,50.13035686859781,49.27747927139614,49.751300523879316,2916700
