Price,Close,High,Low,Open,Volume
Ticker,CHD,CHD,CHD,CHD,CHD
Date,,,,,
2021-04-12,82.3763656616211,82.70620894130633,81.51876594439524,82.17845250376571,1347400
2021-04-13,81.78264617919922,82.44233997387511,81.66956115557373,81.94285475603182,1048000
2021-04-14,81.88629913330078,82.0936312301443,81.24545773853154,81.80148537916129,1058500
2021-04-15,82.59312438964844,82.81930163238708,81.94285672797432,81.98998028231546,998700
2021-04-16,82.87583923339844,83.15855894802547,82.26326906664075,82.94180788581579,963000
2021-04-19,82.31038665771484,82.36693635352289,80.68944157544463,81.76379232522608,1306800
2021-04-20,84.03498077392578,85.04336257979168,82.35748647912474,82.35748647912474,1263700
2021-04-21,84.71355438232422,84.95858392127887,84.03501546832354,84.44967973577836,1036700
2021-04-22,84.46852111816406,85.01512268478575,83.940771848347,84.47794726656637,1013500
2021-04-23,82.51771545410156,84.61930051120481,82.30096439734157,84.09155130513491,1416400
2021-04-26,81.11351013183594,82.4988587937633,80.60460610153348,82.3386502629392,1843500
2021-04-27,79.88838958740234,80.89677174929442,79.50200378950352,80.42556499719448,1529100
2021-04-28,79.5396957397461,80.3030483250032,79.09676027272987,79.93550765876505,1247100
2021-04-29,81.0287094116211,81.23603432539856,79.39833102342583,79.59623697978876,1282200
2021-04-30,80.80252075195312,81.1323639951645,79.37005558570227,81.04755024264306,2437000
2021-05-03,82.41405487060547,82.72505304054295,80.51980897744627,80.8213809994948,1117900
2021-05-04,84.27059936523438,84.35542030488637,82.35750143026425,82.63080216240901,1594300
2021-05-05,83.20568084716797,84.17636550924136,82.6496531963419,83.76170130795032,1399700
2021-05-06,83.38473510742188,84.04442156640306,83.16797687658912,83.78054698281059,895000
2021-05-07,82.39519500732422,83.76169141466059,82.3574976125645,83.34703445238937,816200
2021-05-10,84.24234008789062,84.63815202240419,82.48945044642291,82.48945044642291,1195200
2021-05-11,83.01719665527344,84.81720978073004,82.80987173766859,84.58160642022801,1367300
2021-05-12,82.36693572998047,83.45071261919941,82.31981218217116,83.45071261919941,1154800
2021-05-13,83.77803802490234,84.40184005876418,81.75541898751806,82.17128701009261,1338700
2021-05-14,83.69297790527344,84.51525322555672,83.63626404079656,83.93871154464321,887400
2021-05-17,83.44723510742188,84.54360457918398,83.35272161672263,83.97651642407136,1298500
2021-05-18,83.02191162109375,84.00486776515638,82.71946413145271,83.24875264651224,979500
2021-05-19,82.88959503173828,83.18259623338315,81.84047867736345,83.18259623338315,937900
2021-05-20,82.58714294433594,83.73077272795841,82.50208296887857,82.85179080456487,1225700
2021-05-21,82.40758514404297,82.96521987380535,82.2280044360566,82.67222584365348,1505400
2021-05-24,82.4170150756836,83.0030102305039,82.04840743002919,82.59659574799818,811800
2021-05-25,82.14295196533203,82.38868565980184,81.0465750112277,82.23746547942956,1483400
2021-05-26,81.90665435791016,82.32251521025022,81.24504541991614,82.00116786021844,1041600
2021-05-27,80.63069915771484,82.3130640643134,80.55509268024436,81.67036934576403,2481200
2021-05-28,81.02764892578125,81.67035070858424,80.48891413805791,80.48891413805791,875600
2021-06-01,80.21482849121094,82.05786685222868,79.7611536272357,81.32065150782158,1121900
2021-06-02,80.43220520019531,80.73465269231752,79.96908405527128,80.31879189747262,1084800
2021-06-03,81.48133087158203,81.5947513982447,80.45112146200468,80.5361814488133,1656300
2021-06-04,81.72706604003906,81.87828618745708,81.01820402240614,81.54748535474518,1661600
2021-06-07,81.3017578125,81.85939977400429,80.67796288454103,81.72707941925789,1376400
2021-06-08,80.46056365966797,81.72706757124452,80.31879702221916,81.36790619392764,1478200
2021-06-09,79.90291595458984,81.28283295100627,79.78004915187284,80.7157448609732,1144900
2021-06-10,80.08252716064453,80.65906177093493,79.79897940201334,79.79897940201334,2284200
2021-06-11,80.04470825195312,80.08251509480229,79.44925949072629,80.02580122506957,1242700
2021-06-14,79.90291595458984,80.41329739889449,79.34527416490066,80.31878391904169,1395100
