Price,Close,High,Low,Open,Volume
Ticker,D,D,D,D,D
Date,,,,,
2021-04-12,61.11981201171875,61.7529710216,61.0156174959107,61.27208642645866,2396500
2021-04-13,62.089576721191406,62.305969867183194,60.76715649766154,60.91142063322299,3527000
2021-04-14,62.049522399902344,62.209819336271046,61.584670456487444,61.849155815468635,2946800
2021-04-15,62.76283264160156,62.86702718836357,61.9453395934646,62.04151776400567,3683100
2021-04-16,63.22768020629883,63.476132819445525,62.923125192935046,63.05937300564755,3645400
2021-04-19,63.107452392578125,63.49215889267701,62.7467950169311,63.33186196984315,2956800
2021-04-20,64.20547485351562,64.55010565579526,63.059377637999944,63.25974424130896,3981300
2021-04-21,64.277587890625,64.79854215245228,64.12531346802461,64.71839675402546,4597000
2021-04-22,63.65244674682617,64.58215051200973,63.55627471229138,64.10127199522952,3076800
2021-04-23,63.62040710449219,63.82879010181344,63.25173325674166,63.636439858357505,3283700
2021-04-26,63.05936813354492,63.748629634217096,62.91510395631813,63.74061325917601,2671000
2021-04-27,62.74680709838867,63.05136213835938,62.57849988303353,62.91511431374382,2290300
2021-04-28,62.22584533691406,62.98723590410333,62.217828961501795,62.89908023337968,3464100
2021-04-29,63.33188247680664,63.35593160904565,62.289979657177476,62.34608206965978,2992400
2021-04-30,64.03715515136719,64.06921453540852,63.155543491688505,63.58031962950718,3238000
2021-05-03,64.41386413574219,64.98290461105395,63.94099572601862,64.03717390631088,3100500
2021-05-04,63.64443588256836,64.56611714985016,63.31583179515677,64.36575059353636,3691700
2021-05-05,62.47428894042969,63.65244525345649,62.065545573842314,63.51619746459403,4167300
2021-05-06,62.89908981323242,63.0273212658449,62.17776878383796,62.69070682369541,3356900
2021-05-07,62.87501907348633,63.49215145335868,62.5464211209076,62.90707845429673,2670800
2021-05-10,63.68452072143555,64.08525392968625,62.762833119518255,63.08342090905951,4243600
2021-05-11,63.01929473876953,64.24554334858159,62.75481549951072,63.98906825525924,4544000
2021-05-12,61.82511901855469,63.02731864600603,61.78504325175824,63.003275631809565,3249100
2021-05-13,62.81893539428711,63.3158467727845,61.56864974383345,61.833135128261254,2797100
2021-05-14,62.570491790771484,63.42806073380768,62.55446515063161,63.03534384598478,3334300
2021-05-17,62.24988555908203,63.18759965510607,62.201799538168764,62.658635080952465,3120500
2021-05-18,61.84112548828125,62.217809408438654,61.56060746933508,61.96134050817143,3807200
2021-05-19,61.69684982299805,61.88118356219151,61.111777005136716,61.7289030791797,3388200
2021-05-20,61.9052619934082,62.49033514613856,61.54460456529306,61.769014175204994,3390700
2021-05-21,62.69871520996094,62.73076848300134,61.99342090901233,62.11364208437429,5472300
2021-05-24,61.7850456237793,62.97923503548088,61.769018985267536,62.89107323690684,3695100
2021-05-25,60.91946029663086,61.79305570201699,60.48666772448157,61.69688365134145,5383300
2021-05-26,60.871368408203125,61.103794389468284,60.47063522285695,60.871368408203125,3428700
2021-05-27,60.50269317626953,61.031663903436325,60.3985047518441,60.863356703347705,5900200
2021-05-28,61.02364730834961,61.175927871326294,60.74313530921069,60.863356484471076,4708000
2021-06-01,60.55078125,61.22401000515401,60.182101372041274,61.11982158772377,3410800
2021-06-02,61.224002838134766,61.584660184076114,60.52672503931937,60.77518372057187,3554800
2021-06-03,61.99174118041992,62.25034290765383,60.86035631168974,61.054312231278814,3859500
2021-06-04,61.83818435668945,62.42003969093058,61.68464365194009,62.13719506054962,3357100
2021-06-07,61.749298095703125,61.87051282391472,61.482613362536064,61.82202693263008,3111900
2021-06-08,61.264400482177734,61.951316667577004,60.83609209917307,61.89474158664116,3616800
2021-06-09,61.82201385498047,61.91899178258609,61.272484596314214,61.49876026184453,2882200
2021-06-10,62.58974838256836,62.68672632975674,61.77354044788138,61.991733122116834,2936200
2021-06-11,62.48469924926758,62.52510827232713,62.015981710202425,62.43621335403714,2205600
2021-06-14,63.252403259277344,63.276652365503416,62.42811244852693,62.557416352867904,3320600
2021-06-15,63.131202697753906,63.43020725381001,62.985738855560086,63.27666653994773,3630900
2021-06-16,61.82201385498047,63.43827565511067,61.78160484375742,63.357463798214056,3916400
2021-06-17,62.04831314086914,62.42813579497735,61.450297773524184,61.63616449858662,4510400
2021-06-18,60.46437454223633,61.75738319501445,60.39972256820952,61.62000237437118,7225600
2021-06-21,61.33713912963867,61.52300579176879,60.27848341342253,60.61790309155313,3640100
2021-06-22,61.1351203918457,61.70080970898434,61.062385385041516,61.199772361104735,2734300
2021-06-23,60.24616622924805,60.98156220524596,60.02796741482284,60.957319262654266,2482200
2021-06-24,60.29465866088867,60.55326035252755,59.890593132356,60.23808973351612,2854400
2021-06-25,60.69871520996094,60.70679824569002,59.98756220454606,60.08453397109596,2468700
2021-06-28,60.803775787353516,61.15935540660862,60.60982607028271,60.844184804287174,2047700
2021-06-29,59.40570831298828,60.80377141442096,59.24407842242821,60.448197986288605,3312500
2021-06-30,59.454200744628906,59.672393413975556,59.21984200167105,59.454200744628906,2818400
2021-07-01,59.89060974121094,60.14112846539879,59.08247846003476,59.55119608284951,2501000
