Price,Close,High,Low,Open,Volume
Ticker,SJM,SJM,SJM,SJM,SJM
Date,,,,,
2021-04-12,109.56069946289062,110.0005360440025,108.65566526067494,109.01091341628702,1238700
2021-04-13,109.79752349853516,110.8801881521918,109.32385932585797,109.64527983148065,1176600
2021-04-14,109.17161560058594,109.85673791472729,108.28348882409945,109.85673791472729,835600
2021-04-15,110.6264419555664,110.87174064130936,109.11240725463932,109.11240725463932,576200
2021-04-16,111.41307067871094,111.80214644565048,110.38960755781468,111.15086463873403,820300
2021-04-19,111.77674102783203,112.22503114538542,110.11045024885905,111.75983367325165,670600
2021-04-20,112.08129119873047,113.44308241991747,111.64992114967744,111.67529509924624,1365300
2021-04-21,113.05399322509766,113.17240927788218,111.48074400588509,112.44499269466816,1178200
2021-04-22,111.7429428100586,112.83406116091571,111.5484049301841,112.71564511581198,732000
2021-04-23,109.76370239257812,111.74294762010145,109.28157160551446,111.55686341173106,778500
2021-04-26,109.76370239257812,110.37270290972091,108.503407146139,109.72986186030269,1028700
2021-04-27,110.8379135131836,110.8971279984141,109.67912682139291,109.77216893648155,939100
2021-04-28,110.3727035522461,112.07282247711093,110.02590907950233,111.64145248594923,901800
2021-04-29,111.59915161132812,112.52955969667153,110.33885643278913,110.33885643278913,767500
2021-04-30,110.79562377929688,111.59916221776511,109.79753453819016,111.54841432364447,965500
2021-05-03,111.7175521850586,112.67334698907786,110.685635557634,110.8209718479406,584600
2021-05-04,112.04744720458984,112.7494898216943,110.88866065556684,112.07282115045302,617800
2021-05-05,114.05209350585938,114.27201829751532,111.13397287976679,111.73451985632447,1179000
2021-05-06,116.2258529663086,117.46076125295154,115.12626807785392,115.15164202166301,2020900
2021-05-07,115.5407485961914,116.00594624245082,114.29737353112263,115.14320620633228,823800
2021-05-10,117.13935089111328,118.05285156576814,115.64222370989727,115.98901814225681,779900
2021-05-11,115.7268295288086,117.68915456821564,114.66953871484002,117.6468603543805,849800
2021-05-12,114.01822662353516,116.10743398679021,113.7898482286552,115.77755981924363,1098300
2021-05-13,115.96821594238281,116.43655334991506,112.50253211977514,113.31148445693587,937900
2021-05-14,115.23588562011719,117.39873474327075,115.20181763782159,116.1640367441844,837400
2021-05-17,113.6861343383789,115.87454127368734,113.13265297761781,115.38065940120765,1241400
2021-05-18,113.86497497558594,114.60579139304869,113.36258253140159,113.52437301179738,629100
2021-05-19,114.35885620117188,114.47806818706354,112.80908739144817,114.00122024349686,574600
2021-05-20,114.79312896728516,115.87456036612667,114.61431747984831,115.21037742652508,568200
2021-05-21,115.38916778564453,116.02780611010309,114.62280699354625,114.62280699354625,817200
