Price,Close,High,Low,Open,Volume
Ticker,PFG,PFG,PFG,PFG,PFG
Date,,,,,
2021-04-12,52.53040313720703,52.65571229916926,51.619809204916315,51.83701366441277,924500
2021-04-13,51.979034423828125,52.60558979272933,51.7367655830149,52.60558979272933,948700
2021-04-14,52.67241668701172,52.964811082271474,51.66992753593928,51.76182282625448,1380900
2021-04-15,52.7559700012207,53.00659154307878,52.396744622721336,52.88127917873683,1049400
2021-04-16,52.8144416809082,53.59137059474138,52.730899052803586,53.39087147411571,1489400
2021-04-19,52.847862243652344,53.22379615070823,52.45522299568359,53.03165286195207,1663000
2021-04-20,51.377540588378906,52.572173087900254,50.993254057759216,52.296487194091284,3022200
2021-04-21,52.538753509521484,52.572170559313854,50.95983455532239,51.168686336286825,960900
2021-04-22,51.49449920654297,52.52204967829676,51.26893888052498,52.5053411519074,2711600
2021-04-23,52.38838195800781,52.67242051835864,51.636517430132365,51.85372188836517,1868200
2021-04-26,52.079288482666016,53.10683902544563,51.995749031770416,52.55547036378765,1304300
2021-04-27,52.5471076965332,52.55546036530339,52.04586152604252,52.27977768033491,1699500
2021-04-28,53.20708084106445,54.20121421360795,52.672420768878865,53.131894069236765,1578500
2021-04-29,53.658206939697266,54.02578177141755,53.05670955268261,53.75845172396139,1137500
2021-04-30,53.357460021972656,53.74174977792876,52.897986673071074,53.499480911240845,1310400
2021-05-03,53.8670539855957,54.47689761489775,53.48276110098691,54.05919405424957,1388900
2021-05-04,54.01742172241211,54.10931063212992,53.06505502945863,53.78350239969909,1429000
2021-05-05,54.87790298461914,55.078398935219965,53.79187103603292,54.19286931088592,1424600
2021-05-06,55.613067626953125,55.63812882793572,54.27641712744536,55.07840742715002,1184200
2021-05-07,55.68824768066406,55.73001421697538,53.140253140579524,53.140253140579524,1136300
2021-05-10,55.81354904174805,56.78262438450595,55.763426652864254,56.07252958949924,1607700
2021-05-11,54.142738342285156,55.471039098446816,53.92553706031746,55.471039098446816,1142300
2021-05-12,52.98151397705078,54.861179853590286,52.81443511526284,54.552083321917586,1223000
2021-05-13,54.54373550415039,54.8528384550217,52.664069350628374,52.67242202021859,1731000
2021-05-14,55.830257415771484,56.02239747743862,54.75258150364835,54.7692868410606,890700
2021-05-17,55.863677978515625,55.988983951115934,55.03662031744942,55.47103560129947,844700
2021-05-18,54.869537353515625,55.98063030129609,54.81941496820681,55.78012801276037,1523000
2021-05-19,54.36830520629883,54.66905232534252,53.15696405985098,54.32653229445607,1823100
2021-05-20,54.26805114746094,54.643988213039165,53.85034754591923,54.435136412268314,1041600
2021-05-21,54.852840423583984,55.32066642123719,54.20957330315963,54.43513681892185,1060700
2021-05-24,54.93637466430664,55.12016525272715,54.59385468158649,55.01991410259307,969300
2021-05-25,53.45771026611328,55.504458625256504,53.41593735498379,54.94473093491765,1488800
2021-05-26,54.117679595947266,54.25969729604362,53.382523524579646,53.566314135834396,3376600
2021-05-27,54.52702331542969,55.31230809672689,54.11767558574645,54.568796223492654,2386200
2021-05-28,54.62727737426758,55.02827564257376,53.75009724752665,55.02827564257376,1343500
2021-06-01,55.329017639160156,55.84696598637957,55.08674880392983,55.228766487931885,2382600
2021-06-02,55.1941032409668,55.8939383676723,55.05919890746058,55.48078540312904,1028700
2021-06-03,55.41333770751953,55.73374117283393,54.57016459920767,54.57016459920767,923300
2021-06-04,55.59883499145508,55.64942331776138,54.78938960605384,55.43863004761835,703400
2021-06-07,55.24470138549805,55.7927652139033,55.15195825822691,55.7927652139033,716100
2021-06-08,55.78433609008789,55.83492441820032,54.55329768754928,54.99175130752476,882100
2021-06-09,54.87370300292969,55.55667110699883,54.84840884098635,55.55667110699883,826600
2021-06-10,54.28348922729492,55.809637119733566,54.24976152677074,55.76747588585307,767700
2021-06-11,54.69664001464844,54.823110830326534,54.452119049503985,54.51114090778712,623200
2021-06-14,54.16543960571289,54.80625298023234,53.97994048943881,54.69664279011602,935000
2021-06-15,54.426822662353516,54.797814428016416,53.145196030718544,53.15362956238583,1426000
2021-06-16,54.3762321472168,54.82311286694743,53.70169430145825,54.33407735139146,1093800
