ticker,pattern,fwd_days,n,mean_ret,median,win_rate
EFX,E,1,6,2.011389441914825,1.3843897612000091,100.0
EFX,I,1,4,2.601988492239502,2.4384789261422566,100.0
EFX,J,1,0,,,
EFX,G,5,52,-0.056642096076867585,-0.36851367872183216,48.07692307692308
EFX,H,5,25,-2.0088579978077603,-1.014973079845823,32.0
EFX,E,5,6,7.958691464616305,6.709679817340019,100.0
EFX,I,5,4,7.536659043465288,5.542722320163527,100.0
EFX,J,5,0,,,
EFX,G,10,52,-0.7594937701756136,-0.5209063617579196,46.15384615384615
EFX,H,10,25,-1.7726458657271555,-1.445359578164819,44.0
EFX,E,10,6,10.065111768703995,9.914279211831978,100.0
EFX,I,10,4,9.747287652055643,9.914279211831978,100.0
EFX,J,10,0,,,
EFX,G,20,52,-0.5057609451127507,0.38811156845104033,53.84615384615385
EFX,H,20,25,-2.0440217710870456,-1.1876907457430363,44.0
EFX,E,20,6,12.920351860590367,10.359583523366181,100.0
EFX,I,20,4,10.556131423455785,10.359583523366181,100.0
EFX,J,20,0,,,
EG,G,1,52,-0.22316903721573753,-0.05500950400269469,50.0
EG,H,1,17,-0.6122687836849385,-0.1550944285866298,35.294117647058826
EG,E,1,7,2.089139767315356,2.140500135088109,100.0
EG,I,1,5,1.9776340158407444,1.8908724721133956,100.0
EG,J,1,2,0.8919129676021688,0.8919129676021688,50.0
EG,G,5,52,-0.599445240545416,-0.7655726125043093,38.46153846153847
EG,H,5,17,0.7287488831607728,0.834129857021465,64.70588235294117
EG,E,5,7,5.310480559269699,6.002143636938292,100.0
EG,I,5,5,4.749703499425356,3.594066390162429,100.0
EG,J,5,2,3.7182039599785472,3.7182039599785472,100.0
EG,G,10,52,-0.038526814971780406,-0.4478189385772472,46.15384615384615
EG,H,10,17,1.8497949236898688,2.0866349925623884,70.58823529411765
EG,E,10,7,6.259678481440818,5.928077658274281,100.0
EG,I,10,5,5.603333395446304,5.928077658274281,100.0
EG,J,10,2,4.013581835554698,4.013581835554698,100.0
EG,G,20,52,0.4118968698568782,-0.4344992968225171,46.15384615384615
EG,H,20,17,1.1708101732445957,1.4236024452064222,58.82352941176471
EG,E,20,7,3.167338810262137,3.5099301430692424,85.71428571428571
EG,I,20,5,2.901401572476821,3.5099301430692424,80.0
EG,J,20,2,-1.16515164512205,-1.16515164512205,50.0
EIX,G,1,59,-0.12495970800677253,0.11024582882092326,57.6271186440678
EIX,H,1,22,-0.3714276064968763,-0.4590682355927722,40.909090909090914
EIX,E,1,3,1.4848412208310393,0.9381015286897405,100.0
EIX,I,1,2,0.5876645804935814,0.5876645804935814,100.0
EIX,J,1,1,-0.619213204023707,-0.619213204023707,0.0
EIX,G,5,59,1.1206921005355128,0.9796632550852459,57.6271186440678
EIX,H,5,22,-1.3662429209592062,0.12227052991361076,54.54545454545454
EIX,E,5,3,7.217574752229349,7.784704792085565,100.0
EIX,I,5,2,8.526377182210208,8.526377182210208,100.0
EIX,J,5,1,-7.4006882173060795,-7.4006882173060795,0.0
EIX,G,10,59,1.0711959086452791,1.3050401925342239,66.10169491525424
EIX,H,10,22,-1.2595351247295505,-1.0181088675589727,36.36363636363637
EIX,E,10,3,9.067038965567175,10.928516346138807,100.0
EIX,I,10,2,12.203874909503455,12.203874909503455,100.0
EIX,J,10,1,-8.195129977989023,-8.195129977989023,0.0
EIX,G,20,59,2.0473100165865525,2.360294972544084,62.71186440677966
EIX,H,20,22,-2.0727314914889936,0.23933655112491561,50.0
EIX,E,20,3,8.137214583885136,12.843110915574082,66.66666666666666
EIX,I,20,2,15.498251003225622,15.498251003225622,100.0
EIX,J,20,1,-13.31321168467619,-13.31321168467619,0.0
EL,G,1,41,0.5151557621380207,0.21675357637084783,56.09756097560976
EL,H,1,17,0.9250853719717778,0.5065342970696586,64.70588235294117
EL,E,1,5,2.042706356754221,1.8926856696229184,100.0
EL,I,1,3,2.7856242584517488,2.020425761265372,100.0
EL,J,1,1,4.443761344466955,4.443761344466955,100.0
EL,G,5,41,0.19300167487540237,0.8467131627809957,58.536585365853654
EL,H,5,17,-0.6366000298124194,-1.9888133128418404,41.17647058823529
EL,E,5,5,10.987161992800194,9.772223048645555,100.0
EL,I,5,3,9.876947288107568,6.941662927303774,100.0
EL,J,5,1,6.941662927303774,6.941662927303774,100.0
EL,G,10,41,-0.5650853959165788,-0.07641203002948949,46.34146341463415
EL,H,10,17,-2.0820010004820038,-2.777512121231877,29.411764705882355
EL,E,10,5,9.18435177705229,9.941638246355817,100.0
EL,I,10,3,9.74672589521847,10.037749076533432,100.0
EL,J,10,1,11.875115891568084,11.875115891568084,100.0
EL,G,20,41,-1.1163939171242092,-3.6421413983936684,46.34146341463415
EL,H,20,17,-5.467269350484946,-5.3289496933676945,17.647058823529413
EL,E,20,5,9.01772857472916,7.0489252991013345,100.0
EL,I,20,3,9.58883645963227,6.8372182876425835,100.0
EL,J,20,1,16.502884006038624,16.502884006038624,100.0
ELV,G,1,59,-0.006208616271709724,-0.07378190046200023,45.76271186440678
ELV,H,1,27,-0.0552783520886949,-0.07095716805528113,48.148148148148145
ELV,E,1,6,0.9685000757349557,0.6838839351475747,100.0
ELV,I,1,5,0.72574596890063,0.5226204913805728,100.0
ELV,J,1,2,0.4132697220998953,0.4132697220998953,50.0
ELV,G,5,59,0.08592281465571351,0.13782095662003319,52.54237288135594
ELV,H,5,27,-0.0015981268354408873,-0.20829297159825427,48.148148148148145
ELV,E,5,6,6.937749056529305,6.821454068845815,100.0
ELV,I,5,5,6.502518793773044,6.820219339049133,100.0
ELV,J,5,2,1.111836712315661,1.111836712315661,100.0
ELV,G,10,59,0.564150387954395,-0.32175942084497494,45.76271186440678
ELV,H,10,27,0.039540200729576744,-0.518070405445795,48.148148148148145
ELV,E,10,6,8.355545944441703,7.213085083407589,100.0
ELV,I,10,5,7.489944013992182,6.432036054481942,100.0
ELV,J,10,2,1.058531927409576,1.058531927409576,100.0
ELV,G,20,59,0.5003486467610794,-0.6092374892527447,49.152542372881356
ELV,H,20,27,0.46555011827978526,0.8695585548221177,55.55555555555556
ELV,E,20,6,8.26904392472625,7.596693124116868,83.33333333333334
ELV,I,20,5,6.385637984997804,6.813332452598439,80.0
ELV,J,20,2,-1.7167668361259343,-1.7167668361259343,50.0
EME,G,1,65,0.18083477195961187,0.15056945881603132,55.38461538461539
EME,H,1,15,0.5788768450877533,-0.5734247000859759,46.666666666666664
