ticker,pattern,fwd_days,n,mean_ret,median,win_rate
GPN,C,5,33,5.8027922960249905,4.885625574945841,100.0
GPN,D,5,17,-0.191201689817799,0.8542700522398552,52.94117647058824
GPN,E,5,10,7.5712278728947044,8.78752946066853,100.0
GPN,F,5,2,-0.7286438578763409,-0.7286438578763409,50.0
GPN,A,10,41,7.366472658311463,4.815053632651327,100.0
GPN,B,10,8,6.344922260870074,4.652006069386377,100.0
GPN,C,10,33,7.614121239509377,4.815053632651327,100.0
GPN,D,10,17,0.5193708867274891,2.5149360986709777,64.70588235294117
GPN,E,10,10,9.970086034425432,9.237836353000812,100.0
GPN,F,10,2,-2.410181717627583,-2.410181717627583,50.0
GPN,A,20,41,4.791563825886539,4.34102424113394,63.41463414634146
GPN,B,20,8,0.01681241182366322,-0.7202583632847451,50.0
GPN,C,20,33,5.949079320204812,5.851561130804998,66.66666666666666
GPN,D,20,17,0.008292667931699405,0.934669179719325,58.82352941176471
GPN,E,20,10,9.26807599625031,12.21902459588512,80.0
GPN,F,20,2,-2.2873945116913568,-2.2873945116913568,50.0
GRMN,A,1,41,1.7810721258898177,1.3612707699025488,97.5609756097561
GRMN,B,1,7,0.8901787692276695,0.9058884605439143,85.71428571428571
GRMN,C,1,34,1.9644913463790838,1.5631796802528588,100.0
GRMN,D,1,22,0.37126690735797946,0.25542818780454013,63.63636363636363
GRMN,E,1,3,1.2063119863002993,1.5745730324765772,100.0
GRMN,F,1,0,,,
GRMN,A,5,41,4.538882398533635,3.4613669413475523,100.0
GRMN,B,5,7,3.1272813320938946,2.688064176738711,100.0
GRMN,C,5,34,4.829506147506522,3.5544234904337446,100.0
GRMN,D,5,22,0.42397339218064084,0.4834992848302422,59.09090909090909
GRMN,E,5,3,15.964974937020864,15.946246995644465,100.0
GRMN,F,5,0,,,
GRMN,A,10,41,7.067566167402849,5.350466329368642,100.0
GRMN,B,10,7,6.126743757956825,5.350466329368642,100.0
GRMN,C,10,34,7.261264898759384,5.398564932076501,100.0
GRMN,D,10,22,1.4241727725254771,2.3336051733647256,68.18181818181817
GRMN,E,10,3,18.595550356618833,16.95917367163794,100.0
GRMN,F,10,0,,,
GRMN,A,20,41,7.0061831287513865,6.143735305530452,78.04878048780488
GRMN,B,20,7,1.674594135839946,0.26551337105645073,57.14285714285714
GRMN,C,20,34,8.103863215527273,8.055637523666883,82.35294117647058
GRMN,D,20,22,1.4811464307883915,1.3308941013102524,59.09090909090909
GRMN,E,20,3,18.98306928747837,21.82328239360597,100.0
GRMN,F,20,0,,,
GS,A,1,39,2.3206494410454983,2.1354987168718766,100.0
GS,B,1,8,1.6986804501429855,1.4148409649034104,100.0
GS,C,1,31,2.4811575677300177,2.304659170879242,100.0
GS,D,1,20,1.0214960488376392,1.1370966272819136,75.0
GS,E,1,4,2.7364538317061067,3.0290395422435177,100.0
GS,F,1,0,,,
GS,A,5,39,5.492337183678436,4.562032294042416,100.0
GS,B,5,8,5.851126750076268,4.569854945938996,100.0
GS,C,5,31,5.3997463278338325,4.562032294042416,100.0
GS,D,5,20,0.7252927599509059,1.141639339334384,65.0
GS,E,5,4,11.69313949727259,12.391237187419279,100.0
GS,F,5,0,,,
GS,A,10,39,7.109283504533032,6.733668985592607,100.0
GS,B,10,8,6.503181732289148,5.184098944052156,100.0
GS,C,10,31,7.265696865112099,7.261393633610963,100.0
GS,D,10,20,0.4126408862799929,1.024253835759155,55.00000000000001
GS,E,10,4,12.404430417959318,12.682712921904773,100.0
GS,F,10,0,,,
GS,A,20,39,7.6812330472081864,6.824064867209617,84.61538461538461
GS,B,20,8,9.524210350720828,9.884632853180348,100.0
GS,C,20,31,7.205626001140407,6.519217806989993,80.64516129032258
GS,D,20,20,1.9692107387632365,0.3386785641373502,50.0
GS,E,20,4,14.871332465399528,16.32698579832006,100.0
GS,F,20,0,,,
GWW,A,1,36,1.4880452846579195,1.2704253606428597,100.0
GWW,B,1,10,1.0975701685593042,1.0638374440014542,100.0
GWW,C,1,26,1.6382280216189253,1.4090007678879077,100.0
GWW,D,1,16,0.30387509270146584,-0.002117003426757677,50.0
